TIMESTAMP,POWER,Azimuth,AirTemp,RelativeHumidity,CloudOpacity,Dhi,Ghi,WindSpeed10m,Zenith
2020-10-18 09:00:00,2337.0,-113.75,16.875,55.88333333333333,0.001,96.08333333333331,596.0,4.808333333333334,52.583333333333336
2020-10-18 10:00:00,3112.083333333333,-129.08333333333334,18.291666666666668,52.68333333333334,0.001,104.0,741.0,3.983333333333333,42.91666666666666
2020-10-18 11:00:00,4446.333333333333,-149.5,19.291666666666668,53.3,0.001,107.83333333333331,838.75,2.95,35.583333333333336
2020-10-18 12:00:00,4432.666666666667,-55.5,19.741666666666667,55.025,0.001,103.33333333333331,880.001833333333334,1.675,32.166666666666664
2020-10-18 13:00:00,3720.25,157.41666666666666,19.966666666666665,56.76666666666667,0.001,101.25,859.25,1.0916666666666666,33.916666666666664
2020-10-18 14:00:00,1980.001,135.08333333333334,20.491666666666667,55.75833333333333,0.001,98.25,779.5,1.8166666666666669,40.16666666666666
2020-10-18 15:00:00,485.25,118.16666666666669,20.98333333333333,52.43333333333334,0.001,94.75,647.5,3.0,49.25
2020-10-18 16:00:00,483.5833333333333,105.5,20.683333333333334,54.16666666666666,0.001,87.08333333333333,475.6666666666667,4.05,59.66666666666666
2020-10-18 17:00:00,745.0,94.41666666666669,19.683333333333334,59.93333333333334,0.001,70.33333333333333,282.5,4.175,70.66666666666667
2020-10-18 18:00:00,222.75,84.5,18.508333333333333,64.95833333333333,3.725,42.083333333333336,93.0,3.516666666666667,82.0
2020-10-18 19:00:00,16.583333333333332,74.66666666666667,17.458333333333332,69.25,0.001,1.5833333333333333,1.9166666666666667,2.558333333333333,93.08333333333331
2020-10-18 20:00:00,0.001,64.16666666666667,16.808333333333334,72.05833333333334,0.001,0.001,0.001,1.725,103.58333333333331
2020-10-18 21:00:00,0.001,52.25,15.808333333333332,77.50833333333334,0.001,0.001,0.001,0.9833333333333334,113.16666666666669
2020-10-18 22:00:00,0.001,38.16666666666666,14.8,84.05,0.001,0.001,0.001,1.125,121.16666666666669
2020-10-18 23:00:00,0.001,21.5,14.458333333333334,88.08333333333333,8.200000000000001,0.001,0.001,1.2,126.75
2020-10-19 00:00:00,0.001,3.0,14.15,91.1,4.908333333333333,0.001,0.001,1.0166666666666668,129.0
2020-10-19 01:00:00,0.001,-15.833333333333334,13.675,93.225,4.941666666666666,0.001,0.001,0.8666666666666667,127.91666666666669
2020-10-19 02:00:00,0.001,-33.0,13.291666666666666,94.01666666666668,4.958333333333333,0.001,0.001,0.8916666666666667,123.16666666666669
2020-10-19 03:00:00,0.001,-47.91666666666666,12.916666666666666,90.35,0.6083333333333333,0.001,0.001,1.1583333333333334,115.91666666666669
2020-10-19 04:00:00,0.001,-60.5,12.716666666666669,79.74166666666666,0.001,0.001,0.001,1.9166666666666667,106.75
2020-10-19 05:00:00,0.001,-71.16666666666667,12.35,67.80833333333334,0.001,0.001,0.001,2.6750000000000003,96.33333333333331
2020-10-19 06:00:00,142.16666666666666,-81.25,11.958333333333334,61.25833333333333,0.001,22.916666666666668,52.083333333333336,3.4250000000000003,85.5
2020-10-19 07:00:00,353.25,-91.0,12.45,56.55,0.001,58.25,230.5,4.483333333333333,74.33333333333333
2020-10-19 08:00:00,433.25,-101.5,13.741666666666667,52.15833333333333,0.001,76.25,431.6666666666667,5.3,63.0
2020-10-19 09:00:00,2390.833333333333,-113.66666666666669,15.25,49.23333333333333,0.001,87.66666666666667,616.25,5.058333333333334,52.25
2020-10-19 10:00:00,3165.6666666666665,-128.75,16.841666666666665,46.15,0.001,97.25,763.0833333333334,3.983333333333333,42.583333333333336
2020-10-19 11:00:00,4525.75,-149.33333333333334,18.10833333333333,45.25833333333333,0.001,101.5,860.001,3.0083333333333333,35.25
2020-10-19 12:00:00,4510.00183333333333,-55.5,19.091666666666665,45.60833333333333,0.001,99.58333333333331,900.3333333333334,2.2666666666666666,32.083333333333336
2020-10-19 13:00:00,3772.75,157.25,19.675,47.075,0.001,98.33333333333331,879.6666666666666,1.5916666666666668,33.583333333333336
2020-10-19 14:00:00,1997.5,134.75,19.941666666666663,48.85833333333333,0.001,98.33333333333331,799.25,1.4083333333333332,39.91666666666666
2020-10-19 15:00:00,484.4166666666667,117.91666666666669,20.20833333333333,48.26666666666667,0.001,92.58333333333331,666.9166666666666,1.95,49.083333333333336
2020-10-19 16:00:00,461.0,104.75,20.416666666666668,46.4,0.001,83.25,493.75,2.575,59.5
2020-10-19 17:00:00,777.4166666666666,94.0,19.966666666666665,48.76666666666667,0.001,69.08333333333333,295.6666666666667,3.1833333333333336,70.5
2020-10-19 18:00:00,215.58333333333331,84.25,19.0,55.05833333333334,2.1666666666666665,41.16666666666666,101.33333333333331,3.6,81.75
2020-10-19 19:00:00,12.916666666666666,74.33333333333333,17.974999999999998,59.475,0.001,1.8333333333333333,2.4166666666666665,3.5500000000000003,92.91666666666669
2020-10-19 20:00:00,0.001,63.833333333333336,17.25,62.0,0.001,0.001,0.001,2.9,103.33333333333331
2020-10-19 21:00:00,0.001,51.91666666666666,16.308333333333334,65.8,0.001,0.001,0.001,2.1416666666666666,112.91666666666669
2020-10-19 22:00:00,0.001,37.833333333333336,15.133333333333333,70.98333333333333,0.001,0.001,0.001,1.925,120.83333333333331
2020-10-19 23:00:00,0.001,21.416666666666668,14.441666666666668,74.625,6.775,0.001,0.001,2.1,126.41666666666669
2020-10-20 00:00:00,0.001,2.9166666666666665,13.825,78.04166666666667,5.383333333333333,0.001,0.001,2.525,128.83333333333334
2020-10-20 01:00:00,0.001,-15.833333333333334,13.216666666666669,77.95833333333333,2.6416666666666666,0.001,0.001,3.083333333333333,127.58333333333331
2020-10-20 02:00:00,0.001,-32.916666666666664,13.058333333333332,68.64999999999999,0.001,0.001,0.001,3.7416666666666663,122.83333333333331
2020-10-20 03:00:00,0.001,-47.75,12.791666666666666,57.51666666666667,0.001,0.001,0.001,4.383333333333334,115.58333333333331
2020-10-20 04:00:00,0.001,-60.333333333333336,12.208333333333334,52.40833333333333,0.001,0.001,0.001,4.95,106.41666666666669
2020-10-20 05:00:00,0.001,-71.0,11.508333333333333,51.04166666666666,0.001,0.001,0.001,5.433333333333334,96.08333333333331
2020-10-20 06:00:00,132.5,-81.0,10.85,50.44166666666666,0.7416666666666667,24.75,56.66666666666666,5.683333333333334,85.25
2020-10-20 07:00:00,469.25,-90.83333333333331,11.341666666666669,48.91666666666666,10.00116666666666667,86.66666666666667,219.83333333333331,5.783333333333334,73.91666666666667
2020-10-20 08:00:00,732.1666666666666,-101.08333333333331,12.825,46.59166666666667,0.001,71.5,443.6666666666667,5.616666666666667,62.75
2020-10-20 09:00:00,2414.9166666666665,-113.16666666666669,14.058333333333332,45.35,0.001,81.58333333333333,627.6666666666666,5.233333333333333,51.91666666666666
2020-10-20 10:00:00,3223.833333333333,-128.58333333333334,15.808333333333332,43.958333333333336,0.001,87.58333333333333,775.5,4.541666666666667,42.25
2020-10-20 11:00:00,4575.5,-149.25,17.25,42.41666666666666,0.001,91.08333333333331,872.4166666666666,3.466666666666667,34.833333333333336
2020-10-20 12:00:00,4534.0,-55.66666666666666,18.191666666666663,43.25,0.001,92.0,911.0833333333334,2.2333333333333334,31.33333333333333
2020-10-20 13:00:00,3780.001833333333335,156.83333333333334,19.016666666666666,41.708333333333336,0.001,91.41666666666669,888.6666666666666,1.0333333333333334,33.416666666666664
2020-10-20 14:00:00,2069.5,134.41666666666666,19.725,38.86666666666667,0.001,88.5,807.0833333333334,1.1583333333333334,39.75
2020-10-20 15:00:00,421.6666666666667,117.41666666666669,19.85833333333333,42.48333333333333,0.001,83.58333333333333,673.5,1.9583333333333333,48.75
2020-10-20 16:00:00,426.4166666666667,104.5,19.675,42.91666666666666,0.001,77.5,499.0,2.5083333333333333,59.25
2020-10-20 17:00:00,760.25,93.75,19.166666666666668,45.38333333333333,0.001,63.75,301.5833333333333,2.95,70.5
2020-10-20 18:00:00,228.0,83.83333333333333,18.15,51.958333333333336,9.05,44.75,101.5,3.075,81.5
2020-10-20 19:00:00,16.166666666666668,74.0,16.95,58.81666666666666,25.925,2.1666666666666665,2.1666666666666665,2.7,92.75
2020-10-20 20:00:00,0.001,63.41666666666666,16.091666666666665,63.15,9.25,0.001,0.001,2.158333333333333,103.08333333333331
2020-10-20 21:00:00,0.001,51.5,15.208333333333334,67.16666666666667,16.033333333333335,0.001,0.001,1.9333333333333331,112.75
2020-10-20 22:00:00,0.001,37.5,14.241666666666667,71.84166666666667,45.75833333333333,0.001,0.001,1.9,120.58333333333331
2020-10-20 23:00:00,0.001,21.25,13.841666666666669,75.25833333333334,59.21666666666667,0.001,0.001,1.575,126.08333333333331
2020-10-21 00:00:00,0.001,2.75,13.441666666666668,79.7,25.941666666666663,0.001,0.001,1.3666666666666665,128.5
2020-10-21 01:00:00,0.001,-15.833333333333334,12.991666666666667,84.5,26.441666666666663,0.001,0.001,1.425,127.16666666666669
2020-10-21 02:00:00,0.001,-32.833333333333336,12.366666666666667,87.15833333333335,37.85833333333333,0.001,0.001,1.9083333333333332,122.5
2020-10-21 03:00:00,0.001,-47.5,11.858333333333334,87.39166666666667,44.71666666666667,0.001,0.001,2.6083333333333334,115.16666666666669
2020-10-21 04:00:00,0.001,-60.00183333333333336,11.591666666666669,86.38333333333334,49.65833333333333,0.001,0.001,3.15,106.16666666666669
2020-10-21 05:00:00,0.001,-70.83333333333333,11.216666666666669,84.86666666666666,41.99166666666667,0.001,0.001,3.45,95.91666666666669
2020-10-21 06:00:00,216.33333333333331,-80.75,11.391666666666666,78.81666666666666,28.116666666666664,41.333333333333336,41.66666666666666,3.841666666666667,84.91666666666667
2020-10-21 07:00:00,581.1666666666666,-90.5,12.641666666666666,66.9,23.65,134.41666666666666,185.58333333333331,4.266666666666667,73.58333333333333
2020-10-21 08:00:00,675.8333333333334,-100.83333333333331,14.208333333333334,56.34166666666667,2.8166666666666664,96.16666666666669,435.1666666666667,4.633333333333334,62.5
2020-10-21 09:00:00,2440.9166666666665,-112.91666666666669,15.641666666666666,51.9,0.001,92.5,629.8333333333334,4.883333333333334,51.75
2020-10-21 10:00:00,3233.5,-128.41666666666666,17.466666666666665,48.725,0.001,99.58333333333331,776.5833333333334,4.383333333333334,42.0
2020-10-21 11:00:00,4126.583333333333,-149.16666666666666,18.725,46.89166666666667,0.001,104.33333333333331,870.5833333333334,3.3083333333333336,34.5
2020-10-21 12:00:00,4105.5,-55.66666666666666,19.28333333333333,47.46666666666667,1.275,131.91666666666666,892.5,2.5416666666666665,31.166666666666668
2020-10-21 13:00:00,3545.75,156.5,19.691666666666663,47.333333333333336,0.001,122.41666666666669,876.0833333333334,2.4,32.916666666666664
2020-10-21 14:00:00,2152.833333333333,133.83333333333334,20.00158333333333334,45.25,0.001,121.58333333333331,792.5,2.408333333333333,39.41666666666666
2020-10-21 15:00:00,1466.5,117.16666666666669,19.841666666666665,46.06666666666666,21.84166666666667,235.16666666666663,526.1666666666666,2.6083333333333334,48.5
2020-10-21 16:00:00,1085.25,104.5,19.183333333333334,50.30833333333334,43.16666666666666,260.6666666666667,280.9166666666667,3.1750000000000003,59.083333333333336
2020-10-21 17:00:00,548.1666666666666,93.41666666666669,18.266666666666666,54.59166666666667,53.65,138.75,138.75,3.233333333333333,70.25
2020-10-21 18:00:00,173.58333333333334,83.58333333333333,17.55,56.708333333333336,54.51666666666667,47.5,47.5,2.4,81.5
2020-10-21 19:00:00,14.75,73.66666666666667,16.908333333333335,59.675,84.39166666666667,0.6666666666666666,0.6666666666666666,1.55,92.41666666666669
2020-10-21 20:00:00,0.001,63.25,16.416666666666668,62.93333333333334,76.09166666666667,0.001,0.001,1.1083333333333334,102.91666666666669
2020-10-21 21:00:00,0.001,51.333333333333336,16.341666666666665,66.05833333333334,69.71666666666667,0.001,0.001,0.7083333333333334,112.41666666666669
2020-10-21 22:00:00,0.001,37.41666666666666,16.275000000000002,71.40833333333333,73.44166666666666,0.001,0.001,0.9,120.25
2020-10-21 23:00:00,0.001,21.0,15.933333333333335,76.23333333333333,83.84166666666667,0.001,0.001,0.9,125.75
2020-10-22 00:00:00,0.001,2.75,15.575,80.0012499999999999,76.10833333333333,0.001,0.001,0.9916666666666668,128.0
2020-10-22 01:00:00,0.001,-15.75,15.358333333333334,82.35000000000001,76.77499999999999,0.001,0.001,1.1916666666666669,126.83333333333331
2020-10-22 02:00:00,0.001,-32.666666666666664,15.216666666666669,84.38333333333334,68.40833333333333,0.001,0.001,1.1916666666666669,122.0
2020-10-22 03:00:00,0.001,-47.25,15.016666666666666,85.47500000000001,70.66666666666667,0.001,0.001,0.9083333333333332,114.91666666666669
2020-10-22 04:00:00,0.001,-59.5,14.816666666666668,86.58333333333333,59.3,0.001,0.001,0.775,105.75
2020-10-22 05:00:00,0.001,-70.58333333333333,14.575,87.46666666666665,79.85833333333333,0.001,0.001,0.8166666666666668,95.58333333333331
2020-10-22 06:00:00,0.001,-80.58333333333333,14.108333333333334,88.74166666666667,75.61666666666666,17.166666666666668,17.166666666666668,1.0,84.58333333333333
2020-10-22 07:00:00,55.16666666666666,-90.25,13.95,89.58333333333333,40.55833333333334,136.33333333333334,142.41666666666666,1.25,73.5
2020-10-22 08:00:00,868.1666666666666,-100.66666666666669,14.675,85.64166666666667,17.683333333333334,171.91666666666666,361.5,1.4416666666666669,62.16666666666666
2020-10-22 09:00:00,1970.5,-112.75,15.491666666666667,78.65833333333335,8.733333333333333,182.83333333333331,561.5,1.6833333333333331,51.41666666666666
2020-10-22 10:00:00,2876.9166666666665,-128.16666666666666,16.108333333333334,74.14166666666667,9.966666666666669,225.83333333333331,685.4166666666666,2.1,41.583333333333336
2020-10-22 11:00:00,3505.9166666666665,-149.0,16.650000000000002,70.25833333333334,8.1,221.91666666666663,786.3333333333334,2.575,34.083333333333336
2020-10-22 12:00:00,3100.001,-55.833333333333336,17.041666666666668,65.425,4.225,170.58333333333334,856.5833333333334,3.0,30.75
2020-10-22 13:00:00,2998.5,156.41666666666666,17.14166666666667,61.875,5.133333333333334,181.83333333333331,826.4166666666666,3.2416666666666667,32.666666666666664
2020-10-22 14:00:00,2157.6666666666665,133.41666666666666,17.158333333333335,59.56666666666666,7.808333333333333,208.66666666666663,730.5,3.483333333333333,39.16666666666666
2020-10-22 15:00:00,1476.4166666666667,116.75,17.058333333333334,58.78333333333333,12.566666666666668,223.66666666666663,577.6666666666666,3.883333333333333,48.333333333333336
2020-10-22 16:00:00,867.75,103.66666666666669,16.708333333333332,60.4,9.383333333333333,144.58333333333334,449.5833333333333,4.041666666666667,58.833333333333336
2020-10-22 17:00:00,424.8333333333333,93.08333333333331,16.133333333333333,65.075,47.93333333333334,151.91666666666666,157.5,3.658333333333333,70.001
2020-10-22 18:00:00,116.91666666666669,83.25,15.691666666666668,68.55,47.06666666666666,57.583333333333336,57.583333333333336,2.975,81.33333333333333
2020-10-22 19:00:00,9.5,73.41666666666667,15.275,72.68333333333334,47.958333333333336,1.75,1.75,2.208333333333333,92.25
2020-10-22 20:00:00,0.001,63.0,15.1,75.69166666666666,44.81666666666666,0.001,0.001,1.575,102.75
2020-10-22 21:00:00,0.001,51.083333333333336,14.933333333333332,77.04166666666667,43.225,0.001,0.001,1.1833333333333331,112.16666666666669
2020-10-22 22:00:00,0.001,37.16666666666666,14.741666666666667,78.06666666666666,43.575,0.001,0.001,0.9833333333333334,119.91666666666669
2020-10-22 23:00:00,0.001,20.83333333333333,14.716666666666669,77.68333333333334,48.35,0.001,0.001,0.8333333333333334,125.41666666666669
2020-10-23 00:00:00,0.001,2.6666666666666665,14.475,79.26666666666667,42.76666666666667,0.001,0.001,0.875,127.83333333333331
